airbnb_id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
12294337,Dupont Circle Studio 1blk Metro,16654106,Anson,"Dupont Circle, Connecticut Avenue,K Street",38.90961293,-77.03730465,"Entire home,apt",140,180,4,0.31,1,0
8165340,Dupont  U Street great modern studio LOCATION,10292686,Brian,"Dupont Circle, Connecticut Avenue,K Street",38.91540229,-77.03523634,"Entire home,apt",145,2,3,0.44,19,304
3577680,Brand new apartment Dupont Circle,11611752,Laura And Johnny,"Dupont Circle, Connecticut Avenue,K Street",38.91512709,-77.04016432,"Entire home,apt",142,1,237,7.09,5,317
3907276,Quiet Block In the Middle of It All,20236500,Carl,"Dupont Circle, Connecticut Avenue,K Street",38.91394231,-77.04185973,"Entire home,apt",238,5,11,0.36,2,7
16685950,Bright and Beautiful Pad,1864688,Blu Properties,"Dupont Circle, Connecticut Avenue,K Street",38.90331745,-77.04886697,"Entire home,apt",150,1,22,6.41,12,321
12293500,Charming Apartment in Dupont Circle,6003344,Patrick,"Dupont Circle, Connecticut Avenue,K Street",38.90922015,-77.04008336,"Entire home,apt",195,3,4,0.31,1,286
16651584,"Cozy, functional 1 bedroom in Logan Circle.",71343479,Jon,"Dupont Circle, Connecticut Avenue,K Street",38.91012012,-77.03525728,"Entire home,apt",100,1,0,0.0,1,29
16618281,Accessible Studio in Dupont,41410234,Daron,"Dupont Circle, Connecticut Avenue,K Street",38.91548587,-77.03968459999999,"Entire home,apt",700,1,0,0.0,1,89
16454408,DC Proper The Moroccan Room,39930655,Nicole,"Dupont Circle, Connecticut Avenue,K Street",38.91173245,-77.04505034,Private room,125,1,27,5.96,24,36
6033550,Penthouse apartment in Dupont Circle,2594849,Zoe,"Dupont Circle, Connecticut Avenue,K Street",38.91285917,-77.04025411,"Entire home,apt",150,4,0,0.0,1,0
16289847,Best Joint right in the Heart of Dupont Circle,103983491,Matthew,"Dupont Circle, Connecticut Avenue,K Street",38.90989549,-77.04571534,Private room,95,2,15,2.92,2,34
8884275,Cozy but comfortable Dupont studio,25070543,Hannah,"Dupont Circle, Connecticut Avenue,K Street",38.908917100000004,-77.04479237,Private room,85,3,5,0.27,1,0
15483564,Spacious English Basement near Popular Sights,64405348,Peter,"Dupont Circle, Connecticut Avenue,K Street",38.91535111,-77.0383705,"Entire home,apt",127,2,1,1.0,1,12
16395596,Cozy Private 1-Bedroom near White House,42417341,Saha,"Dupont Circle, Connecticut Avenue,K Street",38.91427669,-77.03680256,Private room,350,2,1,0.24,1,0
12488042,"Private 1B,1B in Modern Duplex Loft",1339253,Julian,"Dupont Circle, Connecticut Avenue,K Street",38.9184223,-77.03716339,Private room,94,2,0,0.0,1,312
953599,Dupont Circle One Bedroom Apartment,5177395,McKenzie,"Dupont Circle, Connecticut Avenue,K Street",38.91182458,-77.03790971,"Entire home,apt",160,1,23,0.48,1,103
15109337,Cozy Shared Dupont Studio,30246836,Jonathan,"Dupont Circle, Connecticut Avenue,K Street",38.91568745,-77.03786177,Shared room,43,1,5,0.75,1,173
8719435,1757 Church,45764924,Emily,"Dupont Circle, Connecticut Avenue,K Street",38.91020587,-77.03963017,"Entire home,apt",115,1,18,0.94,1,123
13904995,Tall and Airy Dupont Circle Apt for 6,8008783,Cliff,"Dupont Circle, Connecticut Avenue,K Street",38.91075453,-77.0402277,"Entire home,apt",300,3,35,3.6,33,310
16320863,Beautiful luxury 1BR on Dupont Circle,5468901,Sanya,"Dupont Circle, Connecticut Avenue,K Street",38.90865579,-77.04582538,"Entire home,apt",259,3,2,0.55,1,16
2263350,DuPont Escape,17633,Charlotte,"Dupont Circle, Connecticut Avenue,K Street",38.90873488,-77.04413599,"Entire home,apt",149,3,50,1.36,33,12
16748395,INAUGURATION (great location) 2 bedroom apartment,13241443,Colin,"Dupont Circle, Connecticut Avenue,K Street",38.91491276,-77.03930232,"Entire home,apt",425,2,0,0.0,1,0
16748305,"Extra-large 1 BR w, private deck + big living room",19288324,Dannia,"Dupont Circle, Connecticut Avenue,K Street",38.91400552,-77.04317032,"Entire home,apt",850,2,0,0.0,1,118
17436192,Junior one-bedroom in luxurious Dupont building,4425966,Michael,"Dupont Circle, Connecticut Avenue,K Street",38.90998338,-77.04011781,"Entire home,apt",150,1,0,0.0,1,0
11374008,Charming one bedroom- Dupont Circle,10981095,Ashley,"Dupont Circle, Connecticut Avenue,K Street",38.91221665,-77.04573852,"Entire home,apt",150,3,7,0.56,1,0
4622571,"Location, Location, and Lovely!",20236500,Carl,"Dupont Circle, Connecticut Avenue,K Street",38.91383281,-77.04208685,"Entire home,apt",135,7,7,0.26,2,44
16615650,Sofa Bed. Comfortable and relaxing,27620730,Victor,"Dupont Circle, Connecticut Avenue,K Street",38.90744427,-77.03743962,Private room,101,1,1,0.65,9,365
16582856,Spacious Studio Apartment in Dupont Circle,73835251,Paul,"Dupont Circle, Connecticut Avenue,K Street",38.91069274,-77.04748089,"Entire home,apt",150,1,7,2.96,1,72
16778681,Apartment for Inauguration. Beautiful Location.,111430852,Sushil,"Dupont Circle, Connecticut Avenue,K Street",38.9122469,-77.04231871,"Entire home,apt",300,5,0,0.0,1,0
6325652,"Spacious,Light Apt right on Dupont!",6166967,Bilge,"Dupont Circle, Connecticut Avenue,K Street",38.90928818,-77.0456587,"Entire home,apt",150,3,3,0.13,1,0
7898386,Logan Circle Retreat--FEMALE GUESTS,12763669,Rocio,"Dupont Circle, Connecticut Avenue,K Street",38.9135424,-77.03483063,Private room,75,2,51,2.54,3,66
296196,Charming Dupont English Basement,1528235,Frank,"Dupont Circle, Connecticut Avenue,K Street",38.91452314,-77.03554154,"Entire home,apt",149,3,32,0.5,1,238
4359352,Dupont Circle penthouse loft,1910090,Michael,"Dupont Circle, Connecticut Avenue,K Street",38.91141037,-77.03521678,"Entire home,apt",99,1,19,0.62,1,0
16780148,Stay Close to the White House Inauguration Weekend,18756895,Lauren,"Dupont Circle, Connecticut Avenue,K Street",38.91224658,-77.03720607,"Entire home,apt",300,3,0,0.0,1,0
14707833,"Spacious 2BD,2BA Dupont Circle",8755994,Nora,"Dupont Circle, Connecticut Avenue,K Street",38.91326774,-77.04214931,"Entire home,apt",175,2,32,4.03,1,86
17072434,Modern Open Living Space in Logan Circle,14845422,Matthew,"Dupont Circle, Connecticut Avenue,K Street",38.91165835,-77.03462468,Shared room,40,2,13,4.38,1,77
5570591,Dupont South Garden Loft Room,28827689,Carolyn,"Dupont Circle, Connecticut Avenue,K Street",38.90812583,-77.04324878,Private room,90,1,50,2.22,8,4
16395297,U Street Room Near Whitehouse,44779483,Matthew,"Dupont Circle, Connecticut Avenue,K Street",38.91458826,-77.03775327,Private room,300,1,0,0.0,1,89
9405976,Artists Townhouse with Parking!,46630199,Lara & Alex,"Dupont Circle, Connecticut Avenue,K Street",38.90940663,-77.03994577,"Entire home,apt",295,3,93,4.21,42,281
17303613,U Street Condo - Experience the Best of NW DC,116758578,Richard,"Dupont Circle, Connecticut Avenue,K Street",38.91802764,-77.03725031,"Entire home,apt",120,2,8,4.53,1,42
2295809,Chic 1B in the Heart of the City,11726425,Sutton,"Dupont Circle, Connecticut Avenue,K Street",38.91072131,-77.03995098,"Entire home,apt",100,2,48,1.39,1,80
15008073,Close to it all! Beautiful Views from your room!,94694596,Cecilia,"Dupont Circle, Connecticut Avenue,K Street",38.91409762,-77.04322675,"Entire home,apt",100,2,38,4.85,1,49
7636860,Large room in Historic Dupont house,40065992,Frederic Remi,"Dupont Circle, Connecticut Avenue,K Street",38.91223448,-77.04693967,Private room,65,7,1,0.05,1,0
16122617,Right in the Middle of it All!,33782928,Taylor,"Dupont Circle, Connecticut Avenue,K Street",38.9126548,-77.04554938,"Entire home,apt",400,2,0,0.0,1,73
4707791,"1 bdrm for female-Adams Morgan, DC",8312926,Jessica,"Dupont Circle, Connecticut Avenue,K Street",38.91711567,-77.04028037,Private room,60,2,6,0.24,1,0
1332671,Beautiful studio on Dupont circle,7228587,Yarden,"Dupont Circle, Connecticut Avenue,K Street",38.90889091,-77.04310922,"Entire home,apt",100,2,30,0.75,1,47
5669372,Beautiful-2 Blks From Dupont Metro!,20849400,Dana,"Dupont Circle, Connecticut Avenue,K Street",38.90885042,-77.03832075,"Entire home,apt",225,3,10,0.38,1,19
16613871,"Prime Dupont ,Downtown- Large prewar 2 bed,2 bath.",76364356,Peter,"Dupont Circle, Connecticut Avenue,K Street",38.91273061,-77.04039182,"Entire home,apt",285,3,1,0.83,1,302
4562350,Cool bedroom in a cool neighborhood,11793019,Tai And Hannah,"Howard University, Le Droit Park, Cardozo,Shaw",38.91563275,-77.01897144,Private room,75,3,99,3.3,2,326
13624030,Comfy Basement Room in our B&B,9794313,Steven And Michelle,"Howard University, Le Droit Park, Cardozo,Shaw",38.91520805,-77.01623564,Private room,85,1,69,6.41,5,0
10790909,Luxury Townhouse in Hip U St Area,38360839,Paul,"Howard University, Le Droit Park, Cardozo,Shaw",38.91748602,-77.02863744,"Entire home,apt",428,2,28,1.91,1,147
447304,"2 BR,2.5 BA Two Blks to U St Metro on GR, YL lines",2221219,Candice,"Howard University, Le Droit Park, Cardozo,Shaw",38.91831873,-77.02626824,"Entire home,apt",145,4,107,2.09,1,110
17848610,DC Capital Apartment,70162513,Anaiya,"Howard University, Le Droit Park, Cardozo,Shaw",38.91789589,-77.02308199999999,Private room,50,1,3,3.0,3,42
6911905,Brand New Apt next to Shaw Metro,4584861,Arafat,"Howard University, Le Droit Park, Cardozo,Shaw",38.91466375,-77.02066437,Private room,99,2,29,1.29,1,263
7526820,Spacious Room in Our Bed and Breakfast,9794313,Steven And Michelle,"Howard University, Le Droit Park, Cardozo,Shaw",38.91605325,-77.01589716,Private room,85,1,179,8.22,5,0
16016813,Close to metro in wonderful Shaw,1456449,Cagri,"Howard University, Le Droit Park, Cardozo,Shaw",38.91536836,-77.02053184,Private room,100,1,0,0.0,2,150
16822689,Inauguration Weekend Bedroom off U Street,71511900,Brian,"Howard University, Le Droit Park, Cardozo,Shaw",38.91768474,-77.02526755,Private room,375,2,0,0.0,2,129
15109384,Charming 4 bedroom rowhouse,16256335,Anita,"Howard University, Le Droit Park, Cardozo,Shaw",38.91488127,-77.01651890000001,Private room,99,2,28,3.67,2,356
17495787,"Luxury 3BR,2BA Rowhouse, Best location in D.C.",53726219,Marc,"Howard University, Le Droit Park, Cardozo,Shaw",38.91466084,-77.01888647,"Entire home,apt",229,2,2,2.0,1,119
18610863,Sunny & Radiant ~ U St 2 Bedroom!,46630199,Lara & Alex,"Howard University, Le Droit Park, Cardozo,Shaw",38.91782098,-77.02681776,"Entire home,apt",249,3,0,0.0,42,356
6118082,The ERA - Unique Modern Loft in DC,783034,Ethan,"Howard University, Le Droit Park, Cardozo,Shaw",38.9155282,-77.01848047,"Entire home,apt",95,3,65,2.67,4,164
7575194,Charming Row House in Historic U St,22206492,Pierce,"Howard University, Le Droit Park, Cardozo,Shaw",38.91532787,-77.02617108,Private room,95,2,14,0.65,1,0
7581075,U Street Bedroom with private bath,4804529,Robb,"Howard University, Le Droit Park, Cardozo,Shaw",38.91514979,-77.02516972,Private room,70,1,3,0.14,1,0
18613646,Comfortable Central U St Apt,43883276,Eduardo,"Howard University, Le Droit Park, Cardozo,Shaw",38.91830972,-77.02769197,"Entire home,apt",99,2,0,0.0,2,18
10869168,One bedroom-1 Block U St Metro,2598912,Christopher,"Howard University, Le Droit Park, Cardozo,Shaw",38.91582156,-77.02666963,"Entire home,apt",129,1,38,2.63,2,339
15656661,Historic Farmhouse Apt ~ Sleeps 8!,46630199,Lara & Alex,"Howard University, Le Droit Park, Cardozo,Shaw",38.91649167,-77.01635553,"Entire home,apt",197,3,14,2.32,42,337
6374588,Spacious 2bd 2.5b apt. Downtown DC,32959018,PeterandTerri,"Howard University, Le Droit Park, Cardozo,Shaw",38.91551956,-77.01491952,"Entire home,apt",195,4,21,1.0,3,348
16528623,Vibrant U Street 3 BR Home - Next To Metro,107842986,Ina,"Howard University, Le Droit Park, Cardozo,Shaw",38.91652388,-77.02894866,"Entire home,apt",800,3,3,1.55,3,128
15380100,Comfortable Charm in a Lively Neighborhood,29829945,Ellen,"Howard University, Le Droit Park, Cardozo,Shaw",38.91624869,-77.02486978,"Entire home,apt",400,2,9,1.39,1,336
2476,AS SEEN ON TV,2723,Jeremy,"Howard University, Le Droit Park, Cardozo,Shaw",38.91503895,-77.02379781,Shared room,36,5,31,0.3,1,0
14359572,Private Downtown Studio - 14th & U,24172960,Andrew,"Howard University, Le Droit Park, Cardozo,Shaw",38.91660802,-77.03175548,"Entire home,apt",75,1,51,5.56,1,0
18269120,Contemporary Luxury Building on 14th St,92618339,Johnny,"Howard University, Le Droit Park, Cardozo,Shaw",38.91506493,-77.03184047,"Entire home,apt",170,1,0,0.0,1,36
16632519,"Bedroom,Living Room in Charming 14th St Row House",25223291,Tammy,"Howard University, Le Droit Park, Cardozo,Shaw",38.91869872,-77.03389692,Private room,450,2,0,0.0,1,282
8550376,Modern Studio in the Heart of the Nations Capital,4872794,Peter,"Howard University, Le Droit Park, Cardozo,Shaw",38.91711693,-77.03165997,"Entire home,apt",125,1,92,4.88,1,317
14472670,6 Street Suites!!,89214636,Clarence,"Howard University, Le Droit Park, Cardozo,Shaw",38.9166207,-77.01955028,"Entire home,apt",300,3,3,0.39,1,304
18323131,Luxury 2 bdr apt in the Heart of DC,126759561,Mohammed,"Howard University, Le Droit Park, Cardozo,Shaw",38.91611393,-77.02275241,"Entire home,apt",1000,1,0,0.0,1,365
16102444,Quiet elegant townhome house,103187723,John,"Howard University, Le Droit Park, Cardozo,Shaw",38.91806963,-77.02691993,"Entire home,apt",883,1,0,0.0,1,180
16543515,"Beautiful studio,1bedroom for Inauguration weekend",5506660,William,"Howard University, Le Droit Park, Cardozo,Shaw",38.91798237,-77.0308676,"Entire home,apt",400,4,0,0.0,1,0
16686705,Beautiful row-house for Womens' March Weekend,51579962,Joseph,"Howard University, Le Droit Park, Cardozo,Shaw",38.91795423,-77.02710704,"Entire home,apt",1000,3,0,0.0,1,87
3799640,2BD Newly Renovated Shaw Gem,7702356,Arthur,"Howard University, Le Droit Park, Cardozo,Shaw",38.91556406,-77.02443456,"Entire home,apt",380,1,12,0.38,1,359
3874273,"Cardozo Guesthouse, Hingham Room",8160186,"Steve, Tracy, Alan And Katch","Howard University, Le Droit Park, Cardozo,Shaw",38.91608057,-77.03145816,Private room,110,2,7,0.22,44,179
16352224,"Luxury Penthouse 4bd,4ba Shaw,U St.",26841226,Pablo,"Howard University, Le Droit Park, Cardozo,Shaw",38.91496694,-77.01932487,"Entire home,apt",3450,2,2,0.43,1,90
36943,[PC101] Newly Renovated Loft Apts-Shaw Area,25188,Seamless,"Howard University, Le Droit Park, Cardozo,Shaw",38.91581501,-77.01832879,"Entire home,apt",218,7,0,0.0,79,364
3181928,Hydeaway Studio-steps from Metro,8160186,"Steve, Tracy, Alan And Katch","Howard University, Le Droit Park, Cardozo,Shaw",38.91538587,-77.02990182,"Entire home,apt",175,3,13,0.39,44,235
17210424,Beautiful Row Home in Historic U Street Corridor,88696399,Zach,"Howard University, Le Droit Park, Cardozo,Shaw",38.91670145,-77.02841674,"Entire home,apt",599,2,5,2.5,1,172
17553,[1510] 2 Bedroom Townhouse,25188,Seamless,"Howard University, Le Droit Park, Cardozo,Shaw",38.92008371,-77.02391722,"Entire home,apt",225,3,0,0.0,79,364
15612615,3BR Condo right off 14th Street near U St NW,100666263,Clark,"Howard University, Le Droit Park, Cardozo,Shaw",38.91771537,-77.03192889,"Entire home,apt",150,3,1,0.15,1,0
16380145,Bright Jr One Bedroom in 14th Street Corridor,9153666,Stephen,"Howard University, Le Droit Park, Cardozo,Shaw",38.91955376,-77.03198374,"Entire home,apt",500,1,0,0.0,1,88
11585309,"SUNNY, REMODELED IN BEST LOCATION",45065765,Edwin,"Howard University, Le Droit Park, Cardozo,Shaw",38.91550433,-77.0330714,"Entire home,apt",179,1,33,2.39,5,353
11920054,"Great location! Clean, cozy 1-br",14448078,Cecilia,"Howard University, Le Droit Park, Cardozo,Shaw",38.91854126,-77.03283319,"Entire home,apt",90,3,1,0.07,1,0
1328195,"Fabulous Furnished 3BR,1BA on U St",3768,Donna,"Howard University, Le Droit Park, Cardozo,Shaw",38.91890355,-77.03314142,"Entire home,apt",166,5,10,0.52,2,353
16532929,14th Street HOUSE - 2 floors + yard,19221166,Kevin & Jane,"Howard University, Le Droit Park, Cardozo,Shaw",38.91487815,-77.03410739,"Entire home,apt",475,2,0,0.0,4,360
13764058,Spacious 1 Bedroom Apartment in a Popular Location,14906536,Nick,"Howard University, Le Droit Park, Cardozo,Shaw",38.91942018,-77.03331627,"Entire home,apt",115,1,20,1.94,1,0
13467737,"unbeatable location w, charming decor",73962167,Rebecca,"Howard University, Le Droit Park, Cardozo,Shaw",38.91554286,-77.03255195,"Entire home,apt",140,3,0,0.0,1,0
9049606,Cozy renovated 1890s U St. rowhouse,47217226,David,"Howard University, Le Droit Park, Cardozo,Shaw",38.91867887,-77.02612899,"Entire home,apt",110,2,10,0.55,1,10
15238308,Exciting U Street Neighborhood Stylish 1 bedroom,29820443,Russell,"Howard University, Le Droit Park, Cardozo,Shaw",38.91635266,-77.02370549,"Entire home,apt",125,4,3,0.62,1,38
2753934,"Hydeaway Apartment, Metro 2 Blocks",8160186,"Steve, Tracy, Alan And Katch","Howard University, Le Droit Park, Cardozo,Shaw",38.91430936,-77.02889551,"Entire home,apt",195,3,8,0.22,44,231
6260852,Spend the Spring in DC!,23398441,Alexander,"Howard University, Le Droit Park, Cardozo,Shaw",38.91865482,-77.03191605,"Entire home,apt",94,1,25,1.28,1,0
8050601,Beautiful apt in a great location,12280355,Kyle,"Howard University, Le Droit Park, Cardozo,Shaw",38.915337,-77.0181138,"Entire home,apt",189,3,0,0.0,1,0
3670,"Beautiful Sun-Lit U Street 1BR,1BA",4630,Sheila,"Howard University, Le Droit Park, Cardozo,Shaw",38.91841734,-77.02750026,Private room,81,1,54,2.06,1,357
5509120,Private Central DC Townhouse,9680354,Adam,"Howard University, Le Droit Park, Cardozo,Shaw",38.91827735,-77.02643325,"Entire home,apt",149,2,92,3.53,1,303
13308160,Casa Bellissima,46962226,Sara,"Howard University, Le Droit Park, Cardozo,Shaw",38.91524085,-77.02237265,Private room,85,1,33,3.0,1,155
17142042,Vibrant U Street 2 BR Home - Next To Metro,107842986,Ina,"Howard University, Le Droit Park, Cardozo,Shaw",38.916078999999996,-77.02917547,"Entire home,apt",200,3,11,4.85,3,126
13570789,The Loft,22653397,Michael,"Howard University, Le Droit Park, Cardozo,Shaw",38.91420438,-77.02530769,Private room,119,2,6,0.84,3,65
4789130,GRAND VICTORIAN NEAR WHITE HOUSE,5159,Oliver,"Howard University, Le Droit Park, Cardozo,Shaw",38.91503643,-77.02637312,Private room,99,2,132,4.63,2,348
16782117,1 BR in U Street Corridor - walk score of 99!,12514858,Brantley,"Howard University, Le Droit Park, Cardozo,Shaw",38.91764742,-77.02986873,"Entire home,apt",140,1,21,5.68,4,58
15340354,T Street Bayview,87565931,Erling,"Howard University, Le Droit Park, Cardozo,Shaw",38.91471228,-77.03031459,"Entire home,apt",239,2,3,1.7,2,365
16782263,Room available in beautiful U Street Apartment,7696780,Brie,"Howard University, Le Droit Park, Cardozo,Shaw",38.91827494,-77.03158369,Private room,90,2,0,0.0,1,29
16716983,Bright and Spacious 2 Bedroom Near U Street,20925330,Eric,"Howard University, Le Droit Park, Cardozo,Shaw",38.91973515,-77.02826125,"Entire home,apt",300,2,1,0.28,1,0
5904367,Ledroit Retreat - Great place near Howard Hospital,8160186,"Steve, Tracy, Alan And Katch","Howard University, Le Droit Park, Cardozo,Shaw",38.91473423,-77.01829707,"Entire home,apt",175,3,11,0.44,44,229
15282004,"Luxurious Modern (1 bd,1ba) Apt. on 14th & U!",97253648,Otis,"Howard University, Le Droit Park, Cardozo,Shaw",38.91695944,-77.03138766,"Entire home,apt",149,1,3,0.45,1,68
3743036,Fully Furnished All Inclusive Room,19143862,Louise,"Howard University, Le Droit Park, Cardozo,Shaw",38.91514469,-77.01568068,Private room,80,7,1,0.08,5,365
16489940,"New, Bright Room in Highrise",47428610,Sarah,"Howard University, Le Droit Park, Cardozo,Shaw",38.91837814,-77.02285497,Private room,99,3,8,3.53,1,358
15376282,"Comfy Apartment in Exciting,New U Street area!!",11600217,StayDC,"Howard University, Le Droit Park, Cardozo,Shaw",38.91789253,-77.02579496,"Entire home,apt",88,2,15,2.5,2,66
13770756,Elegant room in our Bed and Breakfast,9794313,Steven And Michelle,"Howard University, Le Droit Park, Cardozo,Shaw",38.9168178,-77.0165813,Private room,85,1,77,7.36,5,0
